 ,  ,number
M0,%reducedCost,0.446540881
M0,F1,0.58869736
M0,%bug,0.923076923
M0,%reducedCost,0.542372881
M0,F1,0.683274021
M0,%bug,1
M0,%reducedCost,0.036144578
M0,F1,0.069767442
M0,%bug,0.916666667
M0,%reducedCost,0.338983051
M0,F1,0.494938133
M0,%bug,0.880952381
M0,%reducedCost,0.622418879
M0,F1,0.729455735
M0,%bug,0.939393939
M0,%reducedCost,0.433333333
M0,F1,0.593083149
M0,%bug,0.962962963
M0,%reducedCost,0.463917526
M0,F1,0.626170725
M0,%bug,0.833333333
M0,%reducedCost,0.287128713
M0,F1,0.427098675
M0,%bug,0.967741935
M0,%reducedCost,0.496
M0,F1,0.655853315
M0,%bug,0.857142857
M0,%reducedCost,0.563106796
M0,F1,0.6796875
M0,%bug,0.944444444
M0,%reducedCost,0.590909091
M0,F1,0.726973684
M0,%bug,1
M0,%reducedCost,0.117647059
M0,F1,0.210526316
M0,%bug,0.777777778
M0,%reducedCost,0.627906977
M0,F1,0.694852941
M0,%bug,0.914893617
M0,%reducedCost,0.345864662
M0,F1,0.501966755
M0,%bug,0.9375
M0,%reducedCost,0.521367521
M0,F1,0.670084218
M0,%bug,1
M0,%reducedCost,0.033557047
M0,F1,0.064935065
M0,%bug,0.647058824
M0,%reducedCost,0.621848739
M0,F1,0.63420335
M0,%bug,0.914285714
M0,%reducedCost,0.549295775
M0,F1,0.686279901
M0,%bug,0.928571429
M0,%reducedCost,0.30964467
M0,F1,0.464421669
M0,%bug,0.904761905
M0,%reducedCost,0.355704698
M0,F1,0.510649087
M0,%bug,0.916666667
M0,%reducedCost,0.413953488
M0,F1,0.570346636
M0,%bug,0.771428571
M0,%reducedCost,0.657439446
M0,F1,0.709887221
M0,%bug,0.833333333
M0,%reducedCost,0.50617284
M0,F1,0.629800307
M0,%bug,0.847826087
M0,%reducedCost,0.632432432
M0,F1,0.724458204
M0,%bug,1
M0,%reducedCost,0.169811321
M0,F1,0.290322581
M0,%bug,0.4
M0,%reducedCost,0.791304348
M0,F1,0.531386861
M0,%bug,0.935483871
M0,%reducedCost,0.480916031
M0,F1,0.635257302
M0,%bug,1
M0,%reducedCost,0.032258065
M0,F1,0.0625
M0,%bug,1
M0,%reducedCost,0.519083969
M0,F1,0.683417085
M0,%bug,1
M0,%reducedCost,0.365079365
M0,F1,0.534883721
M0,%bug,0.333333333
M0,%reducedCost,0.794871795
M0,F1,0.46969697
M0,%bug,0.8125
M0,%reducedCost,0.483870968
M0,F1,0.606531882
M0,%bug,0.96
M0,%reducedCost,0.481481481
M0,F1,0.641315519
M0,%bug,0.740740741
M0,%reducedCost,0.729166667
M0,F1,0.734908136
M0,%bug,1
M0,%reducedCost,0.258823529
M0,F1,0.411214953
M0,%bug,0.862745098
M0,%reducedCost,0.615384615
M0,F1,0.718367347
M0,%bug,0.894736842
M0,%reducedCost,0.458646617
M0,F1,0.606432749
M0,%bug,0.875
M0,%reducedCost,0.572519084
M0,F1,0.69215557
M0,%bug,0.833333333
M0,%reducedCost,0.590909091
M0,F1,0.691489362
M0,%bug,0.923076923
M0,%reducedCost,0.575471698
M0,F1,0.708958838
M0,%bug,1
M0,%reducedCost,0.137724551
M0,F1,0.242105263
M0,%bug,0.814814815
M0,%reducedCost,0.569565217
M0,F1,0.670466442
M0,%bug,0.961538462
M0,%reducedCost,0.364130435
M0,F1,0.528224535
M0,%bug,0.962962963
M0,%reducedCost,0.513513514
M0,F1,0.669830508
M0,%bug,0.733333333
M0,%reducedCost,0.625
M0,F1,0.674846626
M0,%bug,1
M0,%reducedCost,0.351351351
M0,F1,0.52
M0,%bug,1
M0,%reducedCost,0.181818182
M0,F1,0.307692308
M0,%bug,0.954545455
M0,%reducedCost,0.480769231
M0,F1,0.639464068
M0,%bug,0.931034483
M0,%reducedCost,0.498929336
M0,F1,0.649695342
M0,%bug,0.869565217
M0,%reducedCost,0.485714286
M0,F1,0.623281393
M0,%bug,0.925925926
M0,%reducedCost,0.177664975
M0,F1,0.298126065
M0,%bug,1
M0,%reducedCost,0.044247788
M0,F1,0.084745763
M0,%bug,0.926829268
M0,%reducedCost,0.421686747
M0,F1,0.579646982
M0,%bug,1
M0,%reducedCost,0.052631579
M0,F1,0.1
M0,%bug,0.947368421
M0,%reducedCost,0.255639098
M0,F1,0.402631579
M0,%bug,0.904761905
M0,%reducedCost,0.22
M0,F1,0.353937341
M0,%bug,1
M0,%reducedCost,0.307692308
M0,F1,0.470588235
M0,%bug,1
M0,%reducedCost,0.162790698
M0,F1,0.28
M0,%bug,0.714285714
M0,%reducedCost,0.631147541
M0,F1,0.670147955
M0,%bug,0.86
M0,%reducedCost,0.643564356
M0,F1,0.736204399
M0,%bug,0.777777778
M0,%reducedCost,0.299270073
M0,F1,0.432228916
M0,%bug,0.666666667
M0,%reducedCost,0.757575758
M0,F1,0.709219858
M0,%bug,0.137931034
M0,%reducedCost,0.887029289
M0,F1,0.238738739
M0,%bug,1
M0,%reducedCost,0.454545455
M0,F1,0.625
M0,%bug,0.666666667
M0,%reducedCost,0.757575758
M0,F1,0.709219858
M0,%bug,0.878787879
M0,%reducedCost,0.498154982
M0,F1,0.635861621
M0,%bug,1
M0,%reducedCost,0.126865672
M0,F1,0.225165563
M0,%bug,0.925
M0,%reducedCost,0.382716049
M0,F1,0.541420817
M0,%bug,0.823529412
M0,%reducedCost,0.479674797
M0,F1,0.606238532
M0,%bug,0.892857143
M0,%reducedCost,0.45177665
M0,F1,0.599973035
M0,%bug,0.843137255
M0,%reducedCost,0.584951456
M0,F1,0.690705502
M0,%bug,1
M0,%reducedCost,0.307692308
M0,F1,0.470588235
M0,%bug,0.789473684
M0,%reducedCost,0.62012987
M0,F1,0.694629652
M0,%bug,0.304347826
M0,%reducedCost,0.8
M0,F1,0.440944882
M0,%bug,0.95
M0,%reducedCost,0.496503497
M0,F1,0.652163403
M0,%bug,0.892857143
M0,%reducedCost,0.45177665
M0,F1,0.599973035
M0,%bug,0.962962963
M0,%reducedCost,0.513513514
M0,F1,0.669830508
M0,%bug,0.944444444
M0,%reducedCost,0.446153846
M0,F1,0.606023356
M0,%bug,0.806451613
M0,%reducedCost,0.6
M0,F1,0.688073394
M0,%bug,0.666666667
M0,%reducedCost,0.763157895
M0,F1,0.711656442
M0,%bug,0.882352941
M0,%reducedCost,0.577617329
M0,F1,0.698181818
M0,%bug,0.777777778
M0,%reducedCost,0.608695652
M0,F1,0.682926829
M0,%bug,0.928571429
M0,%reducedCost,0.230769231
M0,F1,0.369668246
M0,%bug,0.90625
M0,%reducedCost,0.36900369
M0,F1,0.524459716
M0,%bug,0.941176471
M0,%reducedCost,0.459363958
M0,F1,0.617393885
M0,%bug,1
M0,%reducedCost,0.040983607
M0,F1,0.078740157
M0,%bug,0.851851852
M0,%reducedCost,0.605381166
M0,F1,0.707772966
M0,%bug,0.9
M0,%reducedCost,0.509202454
M0,F1,0.650413583
M0,%bug,0.897435897
M0,%reducedCost,0.529230769
M0,F1,0.665818725
M0,%bug,1
M0,%reducedCost,0.224137931
M0,F1,0.366197183
M0,%bug,0.970588235
M0,%reducedCost,0.28
M0,F1,0.434619003
M0,%bug,1
M0,%reducedCost,0.170212766
M0,F1,0.290909091
M0,%bug,1
M0,%reducedCost,0.519083969
M0,F1,0.683417085
M0,%bug,1
M0,%reducedCost,0.259493671
M0,F1,0.412060302
M0,%bug,1
M0,%reducedCost,0.238095238
M0,F1,0.384615385
M0,%bug,0.956521739
M0,%reducedCost,0.162790698
M0,F1,0.278229449
M0,%bug,1
M0,%reducedCost,0.068965517
M0,F1,0.129032258
M0,%bug,1
M0,%reducedCost,0.068965517
M0,F1,0.129032258
M0,%bug,1
M0,%reducedCost,0.24137931
M0,F1,0.388888889
M0,%bug,0.777777778
M0,%reducedCost,0.277372263
M0,F1,0.408916218
M0,%bug,0.962962963
M0,%reducedCost,0.489690722
M0,F1,0.649231174
M0,%bug,0.88
M0,%reducedCost,0.579439252
M0,F1,0.698770492
M0,%bug,0.333333333
M0,%reducedCost,0.766990291
M0,F1,0.464705882
M0,%bug,1
M0,%reducedCost,0.150943396
M0,F1,0.262295082
M0,%bug,0.622641509
M0,%reducedCost,0.746478873
M0,F1,0.678959627
M0,%bug,0.875
M0,%reducedCost,0.517241379
M0,F1,0.650154799
M0,%bug,0.818181818
M0,%reducedCost,0.639097744
M0,F1,0.717636023
M0,%bug,0.826086957
M0,%reducedCost,0.608695652
M0,F1,0.700922266
M0,%bug,0.851851852
M0,%reducedCost,0.543778802
M0,F1,0.663813134
M0,%bug,1
M0,%reducedCost,0.442477876
M0,F1,0.613496933
M0,%bug,0.880952381
M0,%reducedCost,0.622418879
M0,F1,0.729455735
M0,%bug,1
M0,%reducedCost,0.168067227
M0,F1,0.287769784
M0,%bug,0.137931034
M0,%reducedCost,0.887029289
M0,F1,0.238738739
M0,%bug,0.622641509
M0,%reducedCost,0.755868545
M0,F1,0.682817119
M0,%bug,0.533333333
M0,%reducedCost,0.529411765
M0,F1,0.531365314
M0,%bug,0.52173913
M0,%reducedCost,0.768786127
M0,F1,0.621616358
M0,%bug,1
M0,%reducedCost,0.083333333
M0,F1,0.153846154
M0,%bug,0.9375
M0,%reducedCost,0.373913043
M0,F1,0.534604227
M0,%bug,0.92
M0,%reducedCost,0.517073171
M0,F1,0.662050238
M0,%bug,1
M0,%reducedCost,0.232
M0,F1,0.376623377
M0,%bug,0.785714286
M0,%reducedCost,0.599406528
M0,F1,0.680030604
M0,%bug,0.347826087
M0,%reducedCost,0.903743316
M0,F1,0.502322125
M0,%bug,1
M0,%reducedCost,0.317241379
M0,F1,0.481675393
M0,%bug,0.884615385
M0,%reducedCost,0.370967742
M0,F1,0.522727273
M0,%bug,0.894736842
M0,%reducedCost,0.458646617
M0,F1,0.606432749
M0,%bug,0.347826087
M0,%reducedCost,0.914590747
M0,F1,0.503983331
M0,%bug,0.958333333
M0,%reducedCost,0.482758621
M0,F1,0.642073779
M0,%bug,0.696969697
M0,%reducedCost,0.708633094
M0,F1,0.702753005
M0,%bug,0.92
M0,%reducedCost,0.517073171
M0,F1,0.662050238
M0,%bug,0.676470588
M0,%reducedCost,0.617647059
M0,F1,0.645721925
M0,%bug,0.95
M0,%reducedCost,0.496503497
M0,F1,0.652163403
M0,%bug,0.9
M0,%reducedCost,0.435684647
M0,F1,0.587138863
M0,%bug,0.934782609
M0,%reducedCost,0.491935484
M0,F1,0.64463013
M0,%bug,1
M0,%reducedCost,0.581395349
M0,F1,0.735294118
M0,%bug,0.967741935
M0,%reducedCost,0.52
M0,F1,0.676496097
M0,%bug,0.944444444
M0,%reducedCost,0.636363636
M0,F1,0.760383387
M0,%bug,1
M0,%reducedCost,0.291338583
M0,F1,0.451219512
M0,%bug,1
M0,%reducedCost,0.048076923
M0,F1,0.091743119
M0,%bug,1
M0,%reducedCost,0.126865672
M0,F1,0.225165563
M0,%bug,1
M0,%reducedCost,0.361702128
M0,F1,0.53125
M0,%bug,0.941176471
M0,%reducedCost,0.348275862
M0,F1,0.508415919
M0,%bug,0.8
M0,%reducedCost,0.5078125
M0,F1,0.621266428
M0,%bug,0.944444444
M0,%reducedCost,0.521126761
M0,F1,0.67164976
M0,%bug,0.333333333
M0,%reducedCost,0.898734177
M0,F1,0.48630137
M0,%bug,1
M0,%reducedCost,0.158878505
M0,F1,0.274193548
M0,%bug,0.611111111
M0,%reducedCost,0.590909091
M0,F1,0.600840336
M0,%bug,1
M0,%reducedCost,0.215686275
M0,F1,0.35483871
M0,%bug,0.923076923
M0,%reducedCost,0.575471698
M0,F1,0.708958838
M0,%bug,0.75
M0,%reducedCost,0.66440678
M0,F1,0.704613541
M0,%bug,0.862068966
M0,%reducedCost,0.636942675
M0,F1,0.732600733
M0,%bug,0.875
M0,%reducedCost,0.592760181
M0,F1,0.706743738
M0,%bug,1
M0,%reducedCost,0.044692737
M0,F1,0.085561497
M0,%bug,0.846153846
M0,%reducedCost,0.630769231
M0,F1,0.72275641
M0,%bug,0.411764706
M0,%reducedCost,0.796178344
M0,F1,0.54280397
M0,%bug,0.770833333
M0,%reducedCost,0.664335664
M0,F1,0.713633134
M0,%bug,1
M0,%reducedCost,0.403785489
M0,F1,0.575280899
M0,%bug,1
M0,%reducedCost,0.258823529
M0,F1,0.411214953
M0,%bug,1
M0,%reducedCost,0.291139241
M0,F1,0.450980392
M0,%bug,1
M0,%reducedCost,0.201612903
M0,F1,0.33557047
M0,%bug,1
M0,%reducedCost,0.038834951
M0,F1,0.074766355
M0,%bug,0.928571429
M0,%reducedCost,0.378640777
M0,F1,0.537931034
M0,%bug,1
M0,%reducedCost,0.145
M0,F1,0.253275109
M0,%bug,1
M0,%reducedCost,0.087248322
M0,F1,0.160493827
M0,%bug,1
M0,%reducedCost,0.394594595
M0,F1,0.565891473
M0,%bug,0.926829268
M0,%reducedCost,0.490909091
M0,F1,0.641851736
M0,%bug,0.857142857
M0,%reducedCost,0.543147208
M0,F1,0.664940445
M0,%bug,0.918918919
M0,%reducedCost,0.514285714
M0,F1,0.659482759
M0,%bug,1
M0,%reducedCost,0.380645161
M0,F1,0.551401869
M0,%bug,0.882352941
M0,%reducedCost,0.462184874
M0,F1,0.606617647
M0,%bug,0.7
M0,%reducedCost,0.506849315
M0,F1,0.587968218
M0,%bug,0.719298246
M0,%reducedCost,0.766738661
M0,F1,0.742261207
M0,%bug,0.451612903
M0,%reducedCost,0.80952381
M0,F1,0.579780755
M0,%bug,1
M0,%reducedCost,0.388349515
M0,F1,0.559440559
M0,%bug,0.875
M0,%reducedCost,0.572519084
M0,F1,0.69215557
M0,%bug,0.882352941
M0,%reducedCost,0.336065574
M0,F1,0.486743174
M0,%bug,0.941176471
M0,%reducedCost,0.4
M0,F1,0.561403509
M0,%bug,0.909090909
M0,%reducedCost,0.303225806
M0,F1,0.45476536
M0,%bug,1
M0,%reducedCost,0.382352941
M0,F1,0.553191489
M0,%bug,0.962962963
M0,%reducedCost,0.261538462
M0,F1,0.411354118
M0,%bug,1
M0,%reducedCost,0.140127389
M0,F1,0.245810056
M0,%bug,1
M0,%reducedCost,0.071428571
M0,F1,0.133333333
M0,%bug,1
M0,%reducedCost,0.189189189
M0,F1,0.318181818
M0,%bug,0.714285714
M0,%reducedCost,0.631147541
M0,F1,0.670147955
M0,%bug,1
M0,%reducedCost,0.123076923
M0,F1,0.219178082
M0,%bug,0.851851852
M0,%reducedCost,0.543778802
M0,F1,0.663813134
Mth,%bug,0.705882353
Mth,%reducedCost,0.65
Mth,F1,0.676789588
Mth,%bug,0.923076923
Mth,%reducedCost,0.521126761
Mth,F1,0.666166542
Mth,%bug,0.733333333
Mth,%reducedCost,0.559633028
Mth,F1,0.634815516
Mth,%bug,1
Mth,%reducedCost,0.090909091
Mth,F1,0.166666667
Mth,%bug,0.277777778
Mth,%reducedCost,0.811023622
Mth,F1,0.413820812
Mth,%bug,1
Mth,%reducedCost,0.006060606
Mth,F1,0.012048193
Mth,%bug,0.739130435
Mth,%reducedCost,0.657142857
Mth,F1,0.695729537
Mth,%bug,0.4
Mth,%reducedCost,0.813953488
Mth,F1,0.536398467
Mth,%bug,1
Mth,%reducedCost,0.384615385
Mth,F1,0.555555556
Mth,%bug,1
Mth,%reducedCost,0.405940594
Mth,F1,0.577464789
Mth,%bug,0.928571429
Mth,%reducedCost,0.373913043
Mth,F1,0.533142585
Mth,%bug,0.875
Mth,%reducedCost,0.467741935
Mth,F1,0.60960961
Mth,%bug,1
Mth,%reducedCost,0.308108108
Mth,F1,0.47107438
Mth,%bug,0.944444444
Mth,%reducedCost,0.020833333
Mth,F1,0.040767386
Mth,%bug,1
Mth,%reducedCost,0.171779141
Mth,F1,0.293193717
Mth,%bug,1
Mth,%reducedCost,0.119565217
Mth,F1,0.213592233
Mth,%bug,0.785714286
Mth,%reducedCost,0.59223301
Mth,F1,0.675390035
Mth,%bug,1
Mth,%reducedCost,0.04950495
Mth,F1,0.094339623
Mth,%bug,1
Mth,%reducedCost,0.405940594
Mth,F1,0.577464789
Mth,%bug,0.153846154
Mth,%reducedCost,0.666666667
Mth,F1,0.25
Mth,%bug,0.933333333
Mth,%reducedCost,0.207207207
Mth,F1,0.339125856
Mth,%bug,1
Mth,%reducedCost,0.151515152
Mth,F1,0.263157895
Mth,%bug,0.823529412
Mth,%reducedCost,0.529411765
Mth,F1,0.644501279
Mth,%bug,0.888888889
Mth,%reducedCost,0.347826087
Mth,F1,0.5
Mth,%bug,0.970588235
Mth,%reducedCost,0.25
Mth,F1,0.397590361
Mth,%bug,1
Mth,%reducedCost,0.247311828
Mth,F1,0.396551724
Mth,%bug,1
Mth,%reducedCost,0.358778626
Mth,F1,0.528089888
Mth,%bug,1
Mth,%reducedCost,0.147208122
Mth,F1,0.256637168
Mth,%bug,0.96875
Mth,%reducedCost,0.218390805
Mth,F1,0.356429652
Mth,%bug,1
Mth,%reducedCost,0.007518797
Mth,F1,0.014925373
Mth,%bug,0.947368421
Mth,%reducedCost,0.382352941
Mth,F1,0.544819558
Mth,%bug,0.882352941
Mth,%reducedCost,0.414634146
Mth,F1,0.564159292
Mth,%bug,0.133333333
Mth,%reducedCost,0.874509804
Mth,F1,0.231387808
Mth,%bug,0.772727273
Mth,%reducedCost,0.622641509
Mth,F1,0.689612784
Mth,%bug,0.615384615
Mth,%reducedCost,0.661016949
Mth,F1,0.637385087
Mth,%bug,1
Mth,%reducedCost,0.060240964
Mth,F1,0.113636364
Mth,%bug,1
Mth,%reducedCost,0.016949153
Mth,F1,0.033333333
Mth,%bug,0.142857143
Mth,%reducedCost,0.92920354
Mth,F1,0.247641509
Mth,%bug,0.96969697
Mth,%reducedCost,0.311111111
Mth,F1,0.47108307
Mth,%bug,0.833333333
Mth,%reducedCost,0.287128713
Mth,F1,0.427098675
Mth,%bug,0.962962963
Mth,%reducedCost,0.175257732
Mth,F1,0.296544784
Mth,%bug,0.967741935
Mth,%reducedCost,0.472
Mth,F1,0.634522316
Mth,%bug,0.833333333
Mth,%reducedCost,0.636363636
Mth,F1,0.721649485
Mth,%bug,0.714285714
Mth,%reducedCost,0.611650485
Mth,F1,0.658995816
Mth,%bug,0.928571429
Mth,%reducedCost,0.294117647
Mth,F1,0.446735395
Mth,%bug,0.555555556
Mth,%reducedCost,0.689922481
Mth,F1,0.61549101
Mth,%bug,1
Mth,%reducedCost,0.01754386
Mth,F1,0.034482759
Mth,%bug,1
Mth,%reducedCost,0.384615385
Mth,F1,0.555555556
Mth,%bug,0.619047619
Mth,%reducedCost,0.463087248
Mth,F1,0.529828706
Mth,%bug,0.705882353
Mth,%reducedCost,0.394957983
Mth,F1,0.506511001
Mth,%bug,0.885714286
Mth,%reducedCost,0.492957746
Mth,F1,0.63339171
Mth,%bug,1
Mth,%reducedCost,0.147208122
Mth,F1,0.256637168
Mth,%bug,0.19047619
Mth,%reducedCost,0.838926174
Mth,F1,0.310462589
Mth,%bug,0.958333333
Mth,%reducedCost,0.293023256
Mth,F1,0.448815239
Mth,%bug,1
Mth,%reducedCost,0.044982699
Mth,F1,0.086092715
Mth,%bug,1
Mth,%reducedCost,0.160493827
Mth,F1,0.276595745
Mth,%bug,1
Mth,%reducedCost,0.308108108
Mth,F1,0.47107438
Mth,%bug,0.25
Mth,%reducedCost,0.716981132
Mth,F1,0.370731707
Mth,%bug,0.4
Mth,%reducedCost,0.582608696
Mth,F1,0.474336283
Mth,%bug,0.935483871
Mth,%reducedCost,0.473282443
Mth,F1,0.62856144
Mth,%bug,1
Mth,%reducedCost,0.032258065
Mth,F1,0.0625
Mth,%bug,1
Mth,%reducedCost,0.358778626
Mth,F1,0.528089888
Mth,%bug,0.833333333
Mth,%reducedCost,0.555555556
Mth,F1,0.666666667
Mth,%bug,0.75
Mth,%reducedCost,0.419354839
Mth,F1,0.537931034
Mth,%bug,0.444444444
Mth,%reducedCost,0.743589744
Mth,F1,0.556354916
Mth,%bug,0.96
Mth,%reducedCost,0.407407407
Mth,F1,0.572047671
Mth,%bug,1
Mth,%reducedCost,0.185185185
Mth,F1,0.3125
Mth,%bug,0.52173913
Mth,%reducedCost,0.682352941
Mth,F1,0.5913339
Mth,%bug,1
Mth,%reducedCost,0.097744361
Mth,F1,0.178082192
Mth,%bug,1
Mth,%reducedCost,0.25
Mth,F1,0.4
Mth,%bug,0.722222222
Mth,%reducedCost,0.575757576
Mth,F1,0.640726329
Mth,%bug,1
Mth,%reducedCost,0.198473282
Mth,F1,0.331210191
Mth,%bug,0.846153846
Mth,%reducedCost,0.632075472
Mth,F1,0.723613157
Mth,%bug,0.272727273
Mth,%reducedCost,0.856287425
Mth,F1,0.413693346
Mth,%bug,0.407407407
Mth,%reducedCost,0.791304348
Mth,F1,0.537882859
Mth,%bug,1
Mth,%reducedCost,0.119565217
Mth,F1,0.213592233
Mth,%bug,1
Mth,%reducedCost,0.243243243
Mth,F1,0.391304348
Mth,%bug,0.6
Mth,%reducedCost,0.6875
Mth,F1,0.640776699
Mth,%bug,0.866666667
Mth,%reducedCost,0.495495495
Mth,F1,0.630511464
Mth,%bug,1
Mth,%reducedCost,0.008264463
Mth,F1,0.016393443
Mth,%bug,0.954545455
Mth,%reducedCost,0.5
Mth,F1,0.65625
Mth,%bug,1
Mth,%reducedCost,0.006423983
Mth,F1,0.012765957
Mth,%bug,0.782608696
Mth,%reducedCost,0.542857143
Mth,F1,0.641049672
Mth,%bug,1
Mth,%reducedCost,0.025380711
Mth,F1,0.04950495
Mth,%bug,1
Mth,%reducedCost,0.097345133
Mth,F1,0.177419355
Mth,%bug,1
Mth,%reducedCost,0.13253012
Mth,F1,0.234042553
Mth,%bug,0.875
Mth,%reducedCost,0.438596491
Mth,F1,0.584307179
Mth,%bug,0.333333333
Mth,%reducedCost,0.8
Mth,F1,0.470588235
Mth,%bug,0.894736842
Mth,%reducedCost,0.413533835
Mth,F1,0.565638234
Mth,%bug,0.875
Mth,%reducedCost,0.487179487
Mth,F1,0.625882353
Mth,%bug,0.953488372
Mth,%reducedCost,0.23255814
Mth,F1,0.373917009
Mth,%bug,0.714285714
Mth,%reducedCost,0.557377049
Mth,F1,0.626151013
Mth,%bug,0.98
Mth,%reducedCost,0.391089109
Mth,F1,0.559069902
Mth,%bug,0.722222222
Mth,%reducedCost,0.474452555
Mth,F1,0.572687225
Mth,%bug,0.75862069
Mth,%reducedCost,0.548117155
Mth,F1,0.636413824
Mth,%bug,1
Mth,%reducedCost,0.0995671
Mth,F1,0.181102362
Mth,%bug,0.777777778
Mth,%reducedCost,0.515151515
Mth,F1,0.619791667
Mth,%bug,1
Mth,%reducedCost,0.116883117
Mth,F1,0.209302326
Mth,%bug,0.939393939
Mth,%reducedCost,0.335793358
Mth,F1,0.494738688
Mth,%bug,1
Mth,%reducedCost,0.014925373
Mth,F1,0.029411765
Mth,%bug,0.95
Mth,%reducedCost,0.259259259
Mth,F1,0.407350689
Mth,%bug,0.882352941
Mth,%reducedCost,0.365853659
Mth,F1,0.517241379
Mth,%bug,0.464285714
Mth,%reducedCost,0.817258883
Mth,F1,0.592162965
Mth,%bug,0.960784314
Mth,%reducedCost,0.300970874
Mth,F1,0.458358479
Mth,%bug,1
Mth,%reducedCost,0.179487179
Mth,F1,0.304347826
Mth,%bug,0.631578947
Mth,%reducedCost,0.707792208
Mth,F1,0.667517224
Mth,%bug,0.173913043
Mth,%reducedCost,0.833333333
Mth,F1,0.287769784
Mth,%bug,0.5
Mth,%reducedCost,0.748251748
Mth,F1,0.599439776
Mth,%bug,0.464285714
Mth,%reducedCost,0.817258883
Mth,F1,0.592162965
Mth,%bug,1
Mth,%reducedCost,0.243243243
Mth,F1,0.391304348
Mth,%bug,0.944444444
Mth,%reducedCost,0.446153846
Mth,F1,0.606023356
Mth,%bug,0.967741935
Mth,%reducedCost,0.022222222
Mth,F1,0.043446778
Mth,%bug,0.666666667
Mth,%reducedCost,0.631578947
Mth,F1,0.648648649
Mth,%bug,1
Mth,%reducedCost,0.155234657
Mth,F1,0.26875
Mth,%bug,0.833333333
Mth,%reducedCost,0.536231884
Mth,F1,0.652557319
Mth,%bug,1
Mth,%reducedCost,0.042735043
Mth,F1,0.081967213
Mth,%bug,0.823529412
Mth,%reducedCost,0.554770318
Mth,F1,0.662946765
Mth,%bug,0.1875
Mth,%reducedCost,0.889298893
Mth,F1,0.309702292
Mth,%bug,1
Mth,%reducedCost,0.114754098
Mth,F1,0.205882353
Mth,%bug,1
Mth,%reducedCost,0.116564417
Mth,F1,0.208791209
Mth,%bug,0.925925926
Mth,%reducedCost,0.461883408
Mth,F1,0.6163236
Mth,%bug,0.871794872
Mth,%reducedCost,0.427692308
Mth,F1,0.573857082
Mth,%bug,0.866666667
Mth,%reducedCost,0.517241379
Mth,F1,0.647840532
Mth,%bug,0.735294118
Mth,%reducedCost,0.563636364
Mth,F1,0.638122684
Mth,%bug,1
Mth,%reducedCost,0.262411348
Mth,F1,0.415730337
Mth,%bug,1
Mth,%reducedCost,0.358778626
Mth,F1,0.528089888
Mth,%bug,0.619047619
Mth,%reducedCost,0.620253165
Mth,F1,0.619649805
Mth,%bug,0.8
Mth,%reducedCost,0.6
Mth,F1,0.685714286
Mth,%bug,0.217391304
Mth,%reducedCost,0.813953488
Mth,F1,0.343137255
Mth,%bug,1
Mth,%reducedCost,0.103448276
Mth,F1,0.1875
Mth,%bug,1
Mth,%reducedCost,0.034482759
Mth,F1,0.066666667
Mth,%bug,0.466666667
Mth,%reducedCost,0.74137931
Mth,F1,0.572787821
Mth,%bug,0.333333333
Mth,%reducedCost,0.781021898
Mth,F1,0.467248908
Mth,%bug,1
Mth,%reducedCost,0.164948454
Mth,F1,0.283185841
Mth,%bug,0.88
Mth,%reducedCost,0.495327103
Mth,F1,0.633867899
Mth,%bug,0.291666667
Mth,%reducedCost,0.805825243
Mth,F1,0.428308146
Mth,%bug,0.928571429
Mth,%reducedCost,0.433962264
Mth,F1,0.591493571
Mth,%bug,1
Mth,%reducedCost,0.023474178
Mth,F1,0.04587156
Mth,%bug,0.96875
Mth,%reducedCost,0.218390805
Mth,F1,0.356429652
Mth,%bug,1
Mth,%reducedCost,0.007518797
Mth,F1,0.014925373
Mth,%bug,0.826086957
Mth,%reducedCost,0.47826087
Mth,F1,0.605797101
Mth,%bug,0.555555556
Mth,%reducedCost,0.806451613
Mth,F1,0.657894737
Mth,%bug,1
Mth,%reducedCost,0.292035398
Mth,F1,0.452054795
Mth,%bug,0.142857143
Mth,%reducedCost,0.92920354
Mth,F1,0.247641509
Mth,%bug,0.375
Mth,%reducedCost,0.74789916
Mth,F1,0.499532273
Mth,%bug,0.75862069
Mth,%reducedCost,0.548117155
Mth,F1,0.636413824
Mth,%bug,1
Mth,%reducedCost,0.014084507
Mth,F1,0.027777778
Mth,%bug,1
Mth,%reducedCost,0.019607843
Mth,F1,0.038461538
Mth,%bug,0.695652174
Mth,%reducedCost,0.653179191
Mth,F1,0.673746972
Mth,%bug,0.6
Mth,%reducedCost,0.555555556
Mth,F1,0.576923077
Mth,%bug,1
Mth,%reducedCost,0.336585366
Mth,F1,0.503649635
Mth,%bug,0.625
Mth,%reducedCost,0.686956522
Mth,F1,0.654515327
Mth,%bug,1
Mth,%reducedCost,0.088
Mth,F1,0.161764706
Mth,%bug,1
Mth,%reducedCost,0.005347594
Mth,F1,0.010638298
Mth,%bug,1
Mth,%reducedCost,0.002967359
Mth,F1,0.00591716
Mth,%bug,1
Mth,%reducedCost,0.131034483
Mth,F1,0.231707317
Mth,%bug,1
Mth,%reducedCost,0.010752688
Mth,F1,0.021276596
Mth,%bug,0.842105263
Mth,%reducedCost,0.368421053
Mth,F1,0.512585812
Mth,%bug,1
Mth,%reducedCost,0.003558719
Mth,F1,0.007092199
Mth,%bug,0.875
