project,cost,hours
278-262-bug3Dsousou测试_1470654452.csv,11,5,10,2,2,0,2,0,0,0,
283-184-海捣网测试_1463738074.csv,8,6,4,2,5,0,1,0,0,0,
284-184-bug海捣网测试_1470654451.csv,8,6,4,2,5,0,1,0,0,0,
285-116-bug蜘蛛网app测试_1470654446.csv,6,2,2,3,1,1,0,0,0,0,
286-116-蜘蛛网app测试_1463738077.csv,6,2,2,3,1,1,0,0,0,0,
29-150-小白用车_1463737383.csv,7,3,3,2,2,1,1,1,1,0,
293-143-bug一度蜜测试_1470654434.csv,10,4,3,2,0,1,0,0,0,0,
294-143-一度蜜测试_1463738084.csv,10,4,3,2,0,1,0,0,0,0,
295-128-bug车典APP测试_1470654436.csv,7,2,2,1,0,0,2,1,0,0,
296-128-车典APP测试_1463738082.csv,7,2,2,1,0,0,2,1,0,0,
299-197-bug每刻兼职测试_1470654441.csv,16,6,1,1,1,1,0,1,1,0,
3-145-手机卫士短信功能_1463737156.csv,8,4,3,2,3,0,0,0,0,0,
300-197-每刻兼职测试_1463738080.csv,16,6,1,1,1,1,0,1,1,0,
307-137-UONE_1463738088.csv,4,2,6,0,1,1,0,2,2,0,
308-137-bugUONE_1470654431.csv,4,2,6,0,1,1,0,2,2,0,
309-170-私人飞行测试_1463738093.csv,9,3,2,4,3,0,2,0,0,0,
310-170-bug私人飞行测试_1470654421.csv,9,3,2,4,3,0,2,0,0,0,
311-185-bug社区慧生活测试_1470654424.csv,15,3,3,1,3,0,0,0,0,0,
312-185-社区慧生活测试_1463738091.csv,15,3,3,1,3,0,0,0,0,0,
315-119-萌宠达人测试_1463738095.csv,7,2,3,3,0,0,1,0,1,0,
316-119-bug萌宠达人测试_1470654419.csv,7,2,3,3,0,0,1,0,1,0,
317-131-华企帮测试_1463738098.csv,9,6,3,0,0,0,0,0,0,0,
318-131-bug华企帮测试_1470654417.csv,9,6,3,0,0,0,0,0,0,0,
319-197-百叶小成测试_1463738097.csv,9,5,2,5,3,2,2,0,0,0,
320-197-bug百叶小成测试_1470654418.csv,9,5,2,5,3,2,2,0,0,0,
321-129-有薪快访测试_1463738103.csv,6,3,1,0,0,0,0,0,0,0,
322-129-bug有薪快访测试_1470654415.csv,6,3,1,0,0,0,0,0,0,0,
325-231-数英测试_1463738102.csv,14,4,4,2,3,0,0,0,0,0,
326-231-bug数英测试_1470654415.csv,14,4,4,2,3,0,0,0,0,0,
327-239-动起来测试_1463738068.csv,4,11,6,2,3,0,0,1,2,0,
328-239-bug动起来测试_1470654454.csv,4,11,6,2,3,0,0,1,2,0,
329-102-bug小说阅读网V1.0.8测试_1470654414.csv,5,3,1,3,1,1,0,0,0,0,
330-102-小说阅读网V1.0.8测试_1463738106.csv,5,3,1,3,1,1,0,0,0,0,
336-179-bugRulane SportV1.2.8测试_1470654410.csv,0,3,8,5,2,2,1,1,1,0,
337-255-bug4399游戏盒V3.3测试_1470654412.csv,9,2,8,5,1,3,2,0,0,0,
338-315-bug邻邻V1.3.4 build测试_1470654409.csv,17,9,3,4,1,1,1,0,1,0,
339-308-bugWhatchAppV1.0测试_1470654408.csv,18,5,4,5,1,1,0,4,0,0,
340-266-bug包头优生活V1.20.160426测试_1470654405.csv,1,5,7,10,2,2,2,2,1,0,
343-115-bug100赚V1.4测试_1470654401.csv,8,3,2,1,1,0,1,0,0,0,
346-214-bug徐水圈V1.0.160419测试_1470654402.csv,10,5,4,3,0,1,0,0,2,0,
347-370-bug指尖大学测试_1470654404.csv,16,14,8,4,2,2,0,0,0,0,
348-467-bug友服商城V1.0测试_1470654398.csv,17,19,8,8,2,0,2,1,1,0,
349-195-bug优悠校园V2.1.0.2628测试_1470654399.csv,0,2,6,3,7,3,3,1,0,0,
350-324-bugdr.wineV3.1.2测试_1470654390.csv,0,10,11,9,3,4,1,2,0,0,
351-123-bugFolderExplorerV1.0测试_1470654387.csv,4,6,2,2,0,1,1,1,0,0,
356-105-bug幸运云购V0.1.0测试_1470654372.csv,6,4,2,1,1,1,0,0,0,0,
357-134-bug筑医台V1.2测试_1470654365.csv,3,5,3,1,2,2,3,0,0,0,
360-277-bug寻到宝V1.0.0测试_1470654368.csv,17,5,6,2,1,1,0,2,0,0,
361-155-bug德成贷V1.0测试_1470654375.csv,8,4,2,3,0,3,0,2,0,0,
362-172-bug一比分V1.1.0测试_1470654365.csv,8,4,4,1,2,1,2,0,1,0,
366-206-bug通辽碧桂园V2.07.160526测试_1470654364.csv,5,3,3,4,4,1,3,0,1,0,
377-132-bug世纪开元V1.0测试_1470654361.csv,0,0,0,10,3,1,3,0,0,0,
382-101-bug出游宝V0.9.2测试_1470654358.csv,0,0,0,0,1,8,1,2,0,0,
383-112-bug行知宝V1.6.6测试_1470654355.csv,0,0,0,8,4,2,1,1,0,0,
389-141-bug好善乐购V2.1.0测试_1470654354.csv,0,0,10,5,3,1,1,0,0,0,
397-149-bug奇好云宝V1.0.0测试_1470654352.csv,0,0,0,7,8,2,1,2,0,0,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,16,9,7,4,3,4,1,3,0,0,
403-197-bug点帮帮测试_1470654349.csv,0,0,12,6,2,3,2,0,2,0,
404-270-bug门诊大厅V2.6.5测试_1470654351.csv,0,0,17,9,5,0,1,0,1,0,
42-129-优房优派测试_1463737427.csv,9,4,1,1,2,0,1,0,0,0,
426-122-bug二酒网V1.0测试_1470654340.csv,0,0,0,8,4,3,0,1,0,0,
427-157-bug七彩乐居V1.1测试_1470654346.csv,0,0,12,3,3,1,2,1,0,0,
441-113-bug云伴母婴V3.6.0测试_1470654337.csv,0,0,0,0,6,5,3,1,0,0,
442-124-bug上海三农热线V1.0测试_1470654332.csv,0,1,9,4,0,2,0,0,0,0,
443-131-bug铠甲助手V1.0测试_1470654323.csv,0,0,8,5,4,1,0,0,0,0,
449-101-bug湘梦购商家V1.1.1测试_1470654326.csv,0,6,5,3,0,0,0,0,0,0,
450-101-bug天域天气V1.0测试_1470654313.csv,0,0,0,2,6,2,1,1,0,0,
451-109-bug掌上110V1.0.0测试_1470654321.csv,0,6,4,1,2,1,0,0,1,0,
452-126-bug嗨声V1.3.0测试_1470654315.csv,0,4,7,4,3,0,0,0,0,0,
456-103-bug创惠易购V0.0.2测试_1470654304.csv,0,0,0,2,7,1,4,0,0,0,
457-134-bug和易生活V2.0.4测试_1470654307.csv,0,0,0,10,4,3,1,0,0,0,
464-186-bug眼专家V1.3测试_1470654302.csv,0,0,0,9,7,4,2,1,1,0,
471-108-bug物通配货信息部V1.2.0测试_1470654300.csv,0,0,1,7,2,2,2,1,0,0,
472-114-bug佰职网V1.2.1测试_1470654299.csv,0,0,7,3,3,1,1,1,0,0,
478-103-bugITCV0.0.0测试_1470654295.csv,0,7,4,3,0,0,0,0,0,0,
479-122-bug有个性V1.0.3测试_1470654296.csv,0,4,5,4,2,0,1,1,0,0,
48-118-百度糯米6.0.2测试_1463737445.csv,7,3,2,0,0,0,1,0,0,0,
487-111-bug鉴定宝V1.0测试_1470654296.csv,0,7,5,3,0,0,0,0,0,0,
488-132-bug易秒微配客户端V1.0.0测试_1470654297.csv,7,5,3,0,1,2,0,0,0,0,
499-130-bug陶世界V1.0.1测试_1470654291.csv,2,10,4,0,2,0,0,0,0,0,
508-159-bug好园区VV1.0.5测试_1470654289.csv,3,9,5,1,1,1,1,1,0,0,
509-176-bug红猩猩V1.2测试_1470654287.csv,0,0,0,9,6,7,2,0,0,0,
521-125-bug城市热线V4.2测试_1470654282.csv,0,0,0,3,8,5,0,0,0,0,
527-132-bug荆州新闻V2.3.1测试_1470654284.csv,3,10,4,1,0,0,0,0,0,0,
533-166-bug知渔宝V1.3.0测试_1470654279.csv,0,0,0,8,7,3,2,2,1,0,
541-116-bug庞中华书法V1.0测试_1470654277.csv,0,0,0,0,3,8,2,1,0,0,
543-117-bug华数享看V2.1.0测试_1470654279.csv,0,0,0,5,5,3,0,0,1,0,
544-200-bug粤通卡V3.0.3测试_1470654280.csv,0,0,0,0,16,5,3,1,0,0,
557-106-bug成都基层平台V0.2.6测试_1470654272.csv,3,2,0,3,1,2,1,0,0,0,
559-116-bug东西说V1.0测试_1470654273.csv,0,0,0,0,5,4,4,2,0,0,
6-144-百度天眼测试反馈_1463737257.csv,0,1,0,4,4,3,0,1,0,0,
65-111-夺宝猫测试_1463737499.csv,5,0,4,2,1,3,0,0,0,0,
67-138-法律易查测试_1463737508.csv,10,3,1,0,2,2,0,0,0,0,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,7,6,3,1,0,1,0,0,0,0,
72-213-花友测试_1463737504.csv,13,6,4,1,2,0,0,0,0,0,
74-230-通星粉测试_1463737520.csv,8,5,5,4,2,2,1,0,0,0,
76-113-查快递测试_1463737513.csv,8,4,3,1,0,0,0,0,0,0,
81-153-worker测试_1463737532.csv,0,1,2,5,0,2,4,1,0,0,
83-132-茄子医生测试_1463737528.csv,5,5,0,1,2,3,0,2,0,0,
87-123-听世界听书测试_1463737540.csv,7,1,3,2,3,1,0,0,0,0,
89-120-一起飞测试_1463737536.csv,6,5,2,2,1,0,1,0,0,0,
92-133-喵哆啦测试_1463737548.csv,8,3,1,3,2,1,0,0,1,0,
93-104-今日城市测试_1463737550.csv,6,3,1,1,0,1,1,1,0,0,
95-106-爱陪护测试_1463737556.csv,6,2,4,0,1,0,1,0,0,0,
97-107-淘特惠测试_1463737552.csv,5,1,3,3,1,2,0,0,0,0,
98-117-快乐满意拍测试_1463737558.csv,6,2,4,3,1,0,0,0,0,0,
99-156-雅思君测试_1463737564.csv,12,6,1,2,0,1,0,0,0,0,
