project,cost,hours
226-325-郑州地铁二维码购票测试_1463738008.csv,52,0,67,0,100,0,196,0,260,0,
227-325-bug郑州地铁二维码购票测试_1470654508.csv,52,0,67,0,100,0,196,0,260,0,
228-244-小饭桌测试_1463737976.csv,57,0,75,0,112,0,162,0,188,0,
229-244-bug小饭桌测试_1470654522.csv,57,0,75,0,112,0,162,0,188,0,
230-217-bug易约爱测试_1470654510.csv,35,25,47,25,61,26,127,26,161,27,
231-217-易约爱测试_1463738003.csv,35,25,47,25,61,26,127,26,161,27,
234-175-bugJiuJiu测试_1470654480.csv,28,24,35,24,48,24,90,25,120,26,
235-175-JiuJiu测试_1463738027.csv,28,24,35,24,48,24,90,25,120,26,
236-561-我们一家测试_1463738018.csv,124,69,162,69,239,94,306,95,363,112,
237-562-bug我们一家测试_1470654506.csv,124,69,160,69,220,94,283,94,504,112,
239-132-海捣网测试_1463738033.csv,13,0,19,0,22,0,31,0,75,1,
240-132-bug海捣网测试_1470654473.csv,13,0,19,0,22,0,31,0,75,1,
243-250-bugmalimalihome测试_1470654477.csv,32,0,39,0,51,116,73,116,166,117,
244-250-malimalihome测试_1463738030.csv,32,0,39,0,51,116,73,116,166,117,
249-222-玖信贷测试_1463738047.csv,29,0,32,0,45,0,68,0,147,0,
250-222-bug玖信贷测试_1470654468.csv,29,0,32,0,45,0,68,0,147,0,
251-205-aiqianbang测试_1463738035.csv,31,2,48,2,53,2,77,2,130,4,
252-205-bugaiqianbang测试_1470654472.csv,31,2,48,2,53,2,77,2,130,4,
253-372-bug叮叮导游测试_1470654471.csv,59,50,74,50,103,50,148,50,252,50,
254-372-叮叮导游测试_1463738040.csv,59,50,74,50,103,50,148,50,252,50,
257-133-bug口袋故事测试_1470654466.csv,33,1,40,1,45,1,84,1,95,1,
258-133-口袋故事测试_1463738051.csv,33,1,40,1,45,1,84,1,95,1,
261-195-小刀汇测试_1463738056.csv,40,0,58,0,74,0,100,0,154,0,
262-197-bug小刀汇测试_1470654465.csv,33,33,56,33,67,33,102,33,156,33,
263-212-bug芈糕测试_1470654464.csv,33,0,40,0,51,0,71,0,160,4,
264-212-芈糕测试_1463738058.csv,33,0,40,0,51,0,71,0,160,4,
267-194-bug车阿哥（用户端）测试_1470654466.csv,34,18,38,18,58,18,79,18,142,19,
268-194-车阿哥（用户端）测试_1463738053.csv,34,18,38,18,58,18,79,18,142,19,
273-146-黄瓜测试_1463738063.csv,41,1,51,1,80,1,86,1,120,3,
274-149-bug黄瓜测试_1470654456.csv,46,38,63,38,83,39,92,39,123,40,
275-261-bug淘二手测试_1470654455.csv,46,8,69,8,87,8,136,9,226,20,
276-261-淘二手测试_1463738066.csv,46,8,69,8,87,8,136,9,226,20,
277-262-3Dsousou测试_1463738072.csv,65,0,74,0,80,0,126,0,168,16,
278-262-bug3Dsousou测试_1470654452.csv,65,0,74,0,80,0,126,0,168,16,
283-184-海捣网测试_1463738074.csv,40,0,59,0,76,0,89,0,122,0,
284-184-bug海捣网测试_1470654451.csv,40,0,59,0,76,0,89,0,122,0,
285-116-bug蜘蛛网app测试_1470654446.csv,29,0,42,0,46,0,57,0,67,0,
286-116-蜘蛛网app测试_1463738077.csv,29,0,42,0,46,0,57,0,67,0,
29-150-小白用车_1463737383.csv,36,1,56,4,68,12,94,19,122,28,
293-143-bug一度蜜测试_1470654434.csv,16,0,20,8,41,8,47,8,84,8,
294-143-一度蜜测试_1463738084.csv,16,0,20,8,41,8,47,8,84,8,
295-128-bug车典APP测试_1470654436.csv,24,0,30,0,49,0,79,0,103,0,
296-128-车典APP测试_1463738082.csv,24,0,30,0,49,0,79,0,103,0,
299-197-bug每刻兼职测试_1470654441.csv,24,10,30,10,52,10,110,11,163,11,
3-145-手机卫士短信功能_1463737156.csv,28,2,34,3,51,6,60,6,72,9,
300-197-每刻兼职测试_1463738080.csv,24,10,30,10,52,10,110,11,163,11,
307-137-UONE_1463738088.csv,34,0,61,0,99,22,115,23,116,23,
308-137-bugUONE_1470654431.csv,34,0,61,0,99,22,115,23,116,23,
309-170-私人飞行测试_1463738093.csv,46,1,58,6,75,7,83,7,105,7,
310-170-bug私人飞行测试_1470654421.csv,46,1,58,6,75,7,83,7,105,7,
311-185-bug社区慧生活测试_1470654424.csv,18,0,32,0,46,22,76,37,94,37,
312-185-社区慧生活测试_1463738091.csv,18,0,32,0,46,22,76,37,94,37,
315-119-萌宠达人测试_1463738095.csv,29,19,33,19,40,19,73,19,101,19,
316-119-bug萌宠达人测试_1470654419.csv,29,19,33,19,40,19,73,19,101,19,
319-197-百叶小成测试_1463738097.csv,62,30,71,30,91,30,114,30,137,30,
320-197-bug百叶小成测试_1470654418.csv,62,30,71,30,91,30,114,30,137,30,
325-231-数英测试_1463738102.csv,31,102,62,102,71,102,100,107,113,107,
326-231-bug数英测试_1470654415.csv,31,102,62,102,71,102,100,107,113,107,
327-239-动起来测试_1463738068.csv,52,0,57,0,97,0,178,1,213,1,
328-239-bug动起来测试_1470654454.csv,52,0,57,0,97,0,178,1,213,1,
329-102-bug小说阅读网V1.0.8测试_1470654414.csv,25,15,37,15,43,15,48,15,63,15,
330-102-小说阅读网V1.0.8测试_1463738106.csv,25,15,37,15,43,15,48,15,63,15,
336-179-bugRulane SportV1.2.8测试_1470654410.csv,62,2,73,2,98,2,122,3,144,3,
337-255-bug4399游戏盒V3.3测试_1470654412.csv,73,0,82,0,96,0,136,0,165,0,
338-315-bug邻邻V1.3.4 build测试_1470654409.csv,51,30,60,31,110,32,131,32,270,33,
339-308-bugWhatchAppV1.0测试_1470654408.csv,59,0,90,0,118,0,226,2,236,2,
340-266-bug包头优生活V1.20.160426测试_1470654405.csv,95,22,106,22,139,23,179,23,238,24,
343-115-bug100赚V1.4测试_1470654401.csv,21,6,27,8,33,8,49,9,76,10,
346-214-bug徐水圈V1.0.160419测试_1470654402.csv,42,0,61,0,66,0,117,0,188,0,
347-370-bug指尖大学测试_1470654404.csv,62,0,94,0,105,0,147,0,212,0,
348-467-bug友服商城V1.0测试_1470654398.csv,91,2,114,3,158,3,194,3,415,3,
349-195-bug优悠校园V2.1.0.2628测试_1470654399.csv,84,20,99,20,112,20,126,25,150,25,
350-324-bugdr.wineV3.1.2测试_1470654390.csv,107,11,121,11,136,11,174,11,263,12,
351-123-bugFolderExplorerV1.0测试_1470654387.csv,28,0,30,0,47,12,82,13,96,13,
357-134-bug筑医台V1.2测试_1470654365.csv,55,20,65,20,78,20,90,23,94,23,
360-277-bug寻到宝V1.0.0测试_1470654368.csv,52,0,58,0,82,0,127,47,218,47,
361-155-bug德成贷V1.0测试_1470654375.csv,43,44,52,44,80,44,89,47,124,47,
362-172-bug一比分V1.1.0测试_1470654365.csv,41,0,66,0,89,4,108,4,146,4,
366-206-bug通辽碧桂园V2.07.160526测试_1470654364.csv,83,4,90,4,113,6,131,6,171,7,
383-112-bug行知宝V1.6.6测试_1470654355.csv,52,114,57,114,63,114,79,114,85,114,
389-141-bug好善乐购V2.1.0测试_1470654354.csv,47,37,51,37,61,37,67,37,90,37,
397-149-bug奇好云宝V1.0.0测试_1470654352.csv,64,109,69,109,83,109,100,109,112,109,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,85,4,120,7,177,19,234,29,316,67,
403-197-bug点帮帮测试_1470654349.csv,76,59,80,59,104,59,135,59,175,59,
404-270-bug门诊大厅V2.6.5测试_1470654351.csv,85,115,98,115,108,115,133,115,220,115,
42-129-优房优派测试_1463737427.csv,17,0,20,10,49,39,60,49,81,122,
427-157-bug七彩乐居V1.1测试_1470654346.csv,58,119,65,119,78,119,105,119,115,119,
451-109-bug掌上110V1.0.0测试_1470654321.csv,27,62,35,62,45,62,59,62,92,62,
464-186-bug眼专家V1.3测试_1470654302.csv,88,47,95,47,103,47,128,47,160,47,
471-108-bug物通配货信息部V1.2.0测试_1470654300.csv,46,49,55,49,57,49,73,49,80,49,
472-114-bug佰职网V1.2.1测试_1470654299.csv,45,40,52,40,56,40,80,40,88,40,
479-122-bug有个性V1.0.3测试_1470654296.csv,42,36,44,36,58,36,81,36,97,36,
48-118-百度糯米6.0.2测试_1463737445.csv,12,0,18,0,25,1,27,1,75,10,
488-132-bug易秒微配客户端V1.0.0测试_1470654297.csv,23,119,28,119,32,119,76,119,79,119,
499-130-bug陶世界V1.0.1测试_1470654291.csv,21,34,28,34,37,34,53,34,61,34,
508-159-bug好园区VV1.0.5测试_1470654289.csv,38,33,45,33,59,33,92,33,118,33,
509-176-bug红猩猩V1.2测试_1470654287.csv,86,25,93,25,98,25,105,25,124,25,
533-166-bug知渔宝V1.3.0测试_1470654279.csv,77,38,93,38,109,38,123,38,139,38,
543-117-bug华数享看V2.1.0测试_1470654279.csv,55,123,56,123,65,123,67,123,100,123,
544-200-bug粤通卡V3.0.3测试_1470654280.csv,98,149,111,149,118,149,131,149,144,149,
557-106-bug成都基层平台V0.2.6测试_1470654272.csv,43,33,53,33,59,33,64,33,66,33,
6-144-百度天眼测试反馈_1463737257.csv,70,2,78,2,84,2,85,2,119,13,
65-111-夺宝猫测试_1463737499.csv,32,3,44,11,54,15,67,18,68,19,
67-138-法律易查测试_1463737508.csv,18,2,27,3,59,17,71,24,82,25,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,19,3,22,5,35,13,48,15,68,27,
72-213-花友测试_1463737504.csv,34,2,40,2,55,11,69,13,103,17,
74-230-通星粉测试_1463737520.csv,62,10,71,11,79,12,126,15,156,18,
81-153-worker测试_1463737532.csv,81,13,96,15,103,21,110,24,126,41,
83-132-茄子医生测试_1463737528.csv,43,3,69,13,77,14,99,44,107,49,
87-123-听世界听书测试_1463737540.csv,37,18,39,19,57,39,63,41,75,43,
89-120-一起飞测试_1463737536.csv,22,2,29,12,37,15,48,21,83,44,
92-133-喵哆啦测试_1463737548.csv,35,4,52,15,56,17,78,24,112,39,
93-104-今日城市测试_1463737550.csv,20,2,26,11,57,19,68,25,82,72,
95-106-爱陪护测试_1463737556.csv,23,16,26,17,30,20,53,41,69,47,
97-107-淘特惠测试_1463737552.csv,31,17,40,22,43,22,62,36,64,42,
99-156-雅思君测试_1463737564.csv,17,1,22,1,27,1,54,10,87,13,
